Project_ID,Task_ID,Phase,Material_Cost,Labor_Cost,Material_Supply_Risk,Supplier_Reliability,Delay_Days,Weather_Risk,Change_Orders,Project_Completed,Final_Cost
1160,5,Foundation,22290.78290618216,58609.50733678466,0.01718746781945667,0.756251337135694,5,0.26045172767045593,2,0,87400.29024296682
1579,20,Foundation,25255.55125318695,19789.526709187812,0.0352932050059181,0.9251795370232379,26,0.2722874262836868,1,1,60045.077962374766
1800,11,Planning,31066.985921923708,24120.007619445703,0.5522248268305401,0.7707989817727712,17,0.3334937416291198,0,1,63686.99354136941
1397,10,Structure,39170.79615886759,40159.35854518763,0.5200404160819803,0.7430634267831303,23,0.23820585462486987,1,1,92830.15470405523
1276,40,Landscaping,9449.312793828594,27160.28274736528,0.9846903492545548,0.7556226551122163,4,0.40349247856334924,1,1,40609.59554119388
1815,38,Foundation,45034.341485790486,36990.663201712625,0.20780499865648294,0.7546189386645565,23,0.8286673815918031,4,1,101525.00468750311
1915,6,Foundation,5553.936635723401,67750.16714498984,0.26294185057725905,0.8538588638130973,23,0.5922782725028595,2,0,88804.10378071324
1503,8,Finishing,21652.355060341488,63581.2479721525,0.12126982947976095,0.9534392743564438,5,0.4295572388898109,3,1,93733.603032494
1895,23,Landscaping,6233.913948769594,50952.59210119885,0.9091921494606698,0.7238815230977517,1,0.8475286356569719,2,0,61686.50604996844
1391,47,Landscaping,22683.840140538105,65777.82562632172,0.7722550195692817,0.9120868955480268,7,0.13877138598065786,2,1,95961.66576685982
1134,26,Foundation,28661.56694929957,60945.2052861212,0.8158923292277105,0.8963039378958573,14,0.2682209423214891,4,0,104606.77223542077
1194,46,Planning,28025.662396168027,37884.02056965788,0.8947085122052185,0.9617559855488087,14,0.5527108840814072,3,0,78909.68296582591
1400,43,Finishing,12453.275616271942,23069.234883246434,0.5244019869913215,0.7732442681520721,10,0.5924420985545433,0,1,40522.51049951838
1639,12,Landscaping,34058.32295430255,43423.06760060705,0.4521693276217092,0.8350329576055089,21,0.13164600525009051,3,0,93981.3905549096
1032,26,Foundation,7015.03027271007,57854.87736435576,0.33378364419230416,0.9777482123330552,21,0.42243100632570574,0,0,75369.90763706583
1687,13,Landscaping,39285.80690595869,38367.27391742355,0.5874303220608984,0.8979980350405952,23,0.6193231718646982,3,1,95153.08082338225
1459,40,Finishing,47598.99952970958,53340.17413595332,0.45519282885402607,0.816630523858479,0,0.6584564371227213,1,1,102939.17366566291
1954,18,Finishing,20289.597221800304,16131.282708917835,0.4525342748734636,0.7394237148565805,17,0.6105119220130154,3,1,50920.87993071814
1882,25,Structure,28275.772177144936,58620.30786414122,0.9281893064565161,0.7787455023701773,11,0.3564505794887397,4,1,100396.08004128616
1469,33,Foundation,22050.96251264665,62826.38529304903,0.9743508839935475,0.874364643246815,11,0.1748160988783276,0,0,90377.34780569568
1374,47,Finishing,5301.967563682698,55944.46062573518,0.7905547015429891,0.9154503842681541,24,0.4416899571354673,2,0,77246.42818941787
1021,40,Structure,22364.352630280217,72872.13318921375,0.7516229284419897,0.737326566055568,10,0.20300354989444439,4,0,108236.48581949397
1749,43,Structure,40627.41166676059,63732.38373494163,0.6769469985435194,0.8798791780132162,27,0.8580989268165337,0,0,117859.79540170223
1669,12,Landscaping,31819.497898256683,68701.092311975,0.17275335528684344,0.8651053836516253,7,0.4801366928181027,0,0,104020.59021023168
1037,44,Landscaping,9556.696157682152,70682.12042474712,0.06792370445814143,0.8541866340072124,27,0.35380733948549403,2,0,97738.81658242927
1229,36,Structure,43121.27703622033,62087.61947179756,0.6869117888109978,0.9070369353046024,6,0.71304325689512,1,1,110208.89650801789
1364,48,Landscaping,28898.84051983593,53826.82473042244,0.7242104978114444,0.9512348785250385,22,0.49835887406581114,4,0,101725.66525025837
1562,4,Finishing,42877.55127851042,10371.707788451304,0.056033531276176995,0.7968969049530605,20,0.34802721920996005,2,0,67249.25906696173
1437,5,Planning,31109.96834532632,40278.67395950311,0.9194907152242712,0.9667036570332879,1,0.7495741939126414,2,0,75888.64230482944
1775,37,Finishing,30185.980017707294,47125.54941045347,0.09931782665578398,0.7481900837855652,10,0.7937217208008976,1,1,84311.52942816076
1282,8,Structure,9736.663333865557,29761.967709119977,0.29018252309577836,0.7519071609253493,21,0.6384065330309416,4,1,57998.63104298554
1026,42,Structure,12531.187991238257,30676.789048725685,0.6689420165427303,0.7800316190871771,9,0.13757153792613386,2,1,51707.97703996394
1225,49,Finishing,48741.1365423466,72475.36202116073,0.1764751425163868,0.7358592608641233,2,0.5530583041332257,1,1,124216.49856350734
1276,28,Landscaping,15281.903603964683,67961.20623817848,0.06430757067339954,0.7690957674048633,19,0.7106359295978253,4,0,100743.10984214317
1797,31,Landscaping,48985.34530956655,65196.63535761077,0.3345235593808668,0.7319235288708533,28,0.20920240966686576,3,0,134181.98066717733
1608,9,Structure,28936.07179359185,36390.76711089719,0.7606521433580755,0.9465257250956172,9,0.2829366011076827,0,0,69826.83890448904
1283,29,Foundation,11110.50711787717,10890.405776579446,0.41540510540555514,0.7416906975659874,27,0.8059960840545092,1,1,37500.91289445662
1878,14,Landscaping,9468.599123916183,15214.446019621415,0.6499134634697805,0.924189267267957,26,0.11609737748245924,0,0,37683.0451435376
1959,40,Finishing,14398.8831817583,30292.763934144237,0.578026715283574,0.714374160374,17,0.7021817102607808,3,0,59191.64711590254
1480,41,Landscaping,46653.67985114011,11023.289344719004,0.0317741123850688,0.9845560982541746,13,0.4790186340115383,2,0,68176.96919585911
1452,22,Finishing,23636.760094770205,11114.735824487878,0.9787691873047926,0.9133480262583298,17,0.4574177270716855,2,1,47251.495919258086
1828,11,Structure,22794.542059681145,69579.21460675672,0.050599527043,0.7020389645758335,27,0.10567722599590974,4,1,113873.75666643787
1815,23,Landscaping,19094.28174815783,55900.30263773852,0.9584466828955153,0.9291569500600642,23,0.7555185847731942,1,1,88494.58438589635
1658,1,Finishing,11617.783275496477,30082.139354429924,0.5488668947971101,0.8542245762298556,7,0.3878599205092532,1,0,47199.9226299264
1515,46,Structure,26953.30387365829,18621.897544061954,0.9538958465237651,0.933809551100536,9,0.5326125050404343,4,0,58075.20141772024
1546,37,Foundation,10852.150213001241,43256.32166318001,0.12245852742555874,0.8567490426671766,21,0.6418405490685275,0,0,64608.471876181255
1191,21,Finishing,42596.61063720474,10347.50045553369,0.4906003488018029,0.8923074572906063,12,0.6621036611503326,2,0,62944.11109273843
1048,26,Foundation,21667.86438238879,70996.89335077937,0.17611401002873747,0.9358994966185121,20,0.8647840470608579,2,1,106664.75773316817
1511,46,Foundation,21866.160550180837,36962.982760281564,0.059955379481993566,0.821532416376357,7,0.5250719625892873,1,0,64329.1433104624
1016,36,Planning,26330.289281742014,36151.77209042663,0.6151785327610654,0.7008124449461356,3,0.4197756407795421,1,1,65982.06137216865
1171,23,Landscaping,24985.747092458823,35388.58449281585,0.2136277525424576,0.9549839487835565,26,0.8629629011933664,4,0,81374.33158527467
1219,1,Finishing,49768.60878766947,14506.34147520471,0.585943077921795,0.8142671087873987,3,0.6136881880204169,3,1,71774.95026287419
1157,40,Foundation,29542.15045482361,51490.945586468726,0.12011719231000591,0.8488128178049749,4,0.33852028502124454,0,0,83033.09604129233
1476,15,Planning,8969.076670544182,57645.23527584297,0.33534674200404874,0.7023299926461906,0,0.20117139632285694,3,0,72614.31194638716
1045,21,Structure,32309.48037096185,53948.150843238865,0.7759999068921822,0.8476276031050294,16,0.7740436011721451,3,1,100257.63121420072
1372,47,Finishing,11821.293179144599,18998.30706641063,0.4383104914053439,0.9959462204715188,1,0.38974528223532123,1,1,33319.60024555523
1517,9,Foundation,6392.194012910389,47624.61092231352,0.6251905065993897,0.7834802982456308,29,0.6283757770915449,1,0,70516.80493522392
1098,9,Landscaping,48683.396915476165,47016.491471196496,0.6445087819306351,0.8186254810727134,7,0.4766531354927185,1,0,101199.88838667265
1891,10,Planning,39809.250119055374,66446.70121618983,0.8368799431075478,0.906156998940603,6,0.2591438238360307,3,0,115255.9513352452
1744,26,Foundation,49104.90465861951,34643.297794417056,0.32842433851850844,0.9444381002570976,14,0.5813492868963721,0,1,90748.20245303656
1036,41,Landscaping,26504.53016100091,34146.58633786322,0.6835496513308672,0.8252174872018301,25,0.14854645516054588,1,0,75151.11649886412
1279,35,Foundation,28951.588901703926,50204.258816682064,0.9523834909052423,0.7929006611203877,24,0.4306739678969538,2,1,95155.847718386
1348,25,Finishing,12575.16301636086,51149.72247746835,0.7256384676707107,0.9813477399955202,4,0.5372919517309368,0,0,65724.8854938292
1496,26,Finishing,16110.83420004135,40503.539776176374,0.49007306718338967,0.9031434900015007,1,0.44883757929486323,2,0,61114.37397621773
1301,11,Finishing,42734.71467062727,38798.85855147737,0.6281030956020907,0.7357063913479422,6,0.6989377402007927,0,0,84533.57322210463
1180,38,Planning,21028.354120291737,42119.598591462374,0.7348892398078459,0.7206783634403946,7,0.76233996363625,1,0,68647.95271175411
1606,2,Finishing,42206.673820838856,65967.94446771528,0.610030250379995,0.8450649552371107,27,0.7169944592265425,4,1,129674.61828855413
1098,7,Landscaping,36905.61759291643,39975.84858150415,0.026342297220042367,0.7660270198141816,6,0.1310503582494417,1,1,81881.46617442058
1699,18,Foundation,12972.691637233947,71095.56647803847,0.20087802773348135,0.776195426012876,29,0.25530301635677777,3,0,104568.25811527242
1992,27,Structure,27835.086475388398,42760.24463376119,0.8042588528711567,0.9633076536483545,6,0.5292860074110195,3,0,79595.33110914959
1115,34,Landscaping,35482.429468342256,71698.04505675794,0.27719763436623496,0.7268698072948931,27,0.847857632355041,0,0,120680.4745251002
1190,27,Landscaping,15576.67466617213,64134.07362148992,0.7269308771699112,0.9146092345686669,13,0.7679654200416935,3,1,92210.74828766205
1252,17,Finishing,42380.98297340346,33558.0359700289,0.3746778109368647,0.7813426760141764,20,0.7740276066814413,1,0,87939.01894343235
1980,43,Planning,29517.244589533406,66136.69238428003,0.5214466415947843,0.9280984664212413,17,0.3425665550077399,2,1,108153.93697381344
1927,44,Foundation,12435.892269917145,17154.113473072488,0.07661383382301562,0.9167234153390633,5,0.44355831766296205,1,1,34090.00574298963
1982,24,Planning,31234.29917740711,70128.06639729594,0.18760104982871537,0.7022175704332879,3,0.47656475785275,0,1,102862.36557470306
1160,25,Foundation,49987.121187016135,51056.82848038796,0.9480530242488499,0.8527406238764798,9,0.22589726667992835,3,1,111543.94966740409
1255,7,Foundation,11773.46712485361,13535.398653950228,0.8823352923779757,0.7417958447134139,17,0.12485450419556506,2,0,37808.86577880384
1322,6,Planning,41754.061855378764,51876.68703730275,0.6492296086810692,0.959868109173603,11,0.8575223195684135,4,0,107130.74889268151
1127,24,Landscaping,14328.905143440108,73326.09751940914,0.4604517054380226,0.961475764858722,15,0.29257006853080536,2,1,99155.00266284925
1017,33,Foundation,40207.47482570393,14537.04254995088,0.6722460670373194,0.8255037422481274,24,0.29195912297890503,2,0,70744.5173756548
1792,49,Planning,38056.0065404636,46054.70113570561,0.6162380833120602,0.8333186855353242,6,0.16670324301500763,1,0,89110.7076761692
1734,29,Foundation,18522.022352019456,58606.632734359206,0.5671812104925198,0.7909848818213581,5,0.8428062015550228,4,0,87628.65508637865
1565,43,Structure,19662.04029040024,62666.80813546954,0.06799353042627097,0.9149818896880093,27,0.5637896919518176,0,1,95828.84842586977
1569,22,Landscaping,40663.46263833136,36898.78524585173,0.6301465584482767,0.8075984089079378,4,0.6336294857002831,0,0,79562.24788418309
1322,26,Finishing,25765.04803492907,23270.826345935795,0.763541643679745,0.7803377423567901,2,0.829261509810442,2,0,54035.874380864865
1871,28,Foundation,37886.811292031394,12752.24812020495,0.984200021552664,0.8296693178513525,11,0.3764961351206316,2,0,60139.05941223634
1685,21,Structure,11659.286631462564,47682.20021131961,0.020856981542423485,0.7274462555162375,14,0.5972058489104674,3,0,72341.48684278218
1791,49,Finishing,43365.10018556991,39439.2195673947,0.7255699842444631,0.9239809613932611,9,0.13103956378311,4,0,95304.3197529646
1625,7,Finishing,36989.81225070436,71668.38568473121,0.5703535296172608,0.703778920381536,25,0.24941802258490348,2,0,125158.19793543557
1287,17,Foundation,45812.42639756753,13939.319001469135,0.43537113255933757,0.8933455184561782,19,0.764996644071954,3,0,75251.74539903666
1942,20,Planning,10956.75705657376,54550.697323990375,0.13501877107994348,0.7548593580264616,18,0.7134146850706686,4,0,82507.45438056413
1853,41,Foundation,31685.652516226895,11622.804437803716,0.4109034456621787,0.7697212138643239,15,0.3805141531657176,0,0,50808.45695403061
1662,49,Structure,31960.42632681463,21143.221486185277,0.3572896393264126,0.890689599592012,27,0.40144850221937,3,0,72603.6478129999
1961,20,Finishing,20905.733324605208,39482.63499498422,0.30677329119916735,0.9978830397348721,10,0.5268435468428636,4,1,73388.36831958943
1638,22,Foundation,25630.9891056166,39566.70878218643,0.7262620308557636,0.9333152467217651,7,0.10019280374810764,3,0,74697.69788780303
1154,28,Planning,6709.170348043406,54570.53529068686,0.6967110108585786,0.7677518896670176,2,0.29299546883042227,2,1,66279.70563873026
1489,40,Foundation,38563.70173821554,69163.84726640419,0.5872396891612933,0.7528074265123401,22,0.2665854468865716,1,0,120727.54900461974
1385,49,Landscaping,29719.51157314283,51537.09032946985,0.9298915170275048,0.9598698610803011,6,0.3003863573998108,0,1,84256.60190261269
1985,7,Planning,7598.34733411282,71979.78136034808,0.35285729649723735,0.8332551843764513,22,0.7447246740267531,2,1,94578.1286944609
1784,1,Structure,35634.015183221854,67305.01659206985,0.24892589895597597,0.7411158408484466,28,0.32373908523715456,2,0,120939.0317752917
1103,32,Finishing,26005.193475403456,47992.48670950137,0.6527852468364316,0.9586634269965815,6,0.25321705764011854,4,1,84997.68018490482
1928,13,Foundation,6550.756674125,64196.476809723776,0.20483777971865488,0.9448277058742784,13,0.5034107686344252,3,1,83247.23348384877
1392,30,Planning,48632.34770816429,51767.54467103621,0.3187102970397561,0.9951719091691491,1,0.7925160290981855,0,1,100899.8923792005
1810,23,Landscaping,47710.04643902482,15106.259010042264,0.23011039127338714,0.9729231060138052,9,0.29307976306999994,2,0,71316.30544906709
1245,19,Planning,28080.60872662389,58136.707011868144,0.0777704963641312,0.9555371015981624,18,0.16282899423423897,4,1,103217.31573849203
1175,32,Landscaping,9215.258931765959,16169.048682377503,0.8209487668029599,0.7157723193433009,25,0.38512378867973174,0,1,37884.30761414346
1038,30,Structure,38957.95497193663,48615.38073703131,0.25944973206322797,0.7313246108494353,8,0.6981214596519822,3,0,97573.33570896793
1476,29,Finishing,27136.899504757806,55671.613380784875,0.4735669532761603,0.8706949582912369,15,0.5405524357558357,2,1,94308.51288554267
1681,49,Structure,18610.136523022098,14324.29453370559,0.05244896778922571,0.8594437738845462,18,0.753434695659478,2,1,45934.431056727684
1758,45,Foundation,27113.817988785053,25001.652505224563,0.6953526769275902,0.8373889643468606,17,0.8676737180873871,2,1,64615.47049400961
1537,29,Planning,28509.9865432459,69518.69509700724,0.33394978226016503,0.8190367976243752,8,0.7341299814012937,0,0,102028.68164025314
1866,30,Landscaping,30322.026456005264,50060.441995138266,0.7398419932726258,0.8293631454592987,15,0.5830424630750027,0,1,87882.46845114353
1817,16,Landscaping,24855.067114489695,26008.591222684554,0.4141549992585088,0.8707893802404385,12,0.49467327044190446,0,0,56863.658337174245
1920,40,Planning,32258.98864125755,54894.18512462043,0.20184049427751213,0.7006229552800243,9,0.13205526907861334,0,1,91653.17376587799
1407,19,Planning,46343.06197728698,48790.46729750982,0.5129115806363952,0.7782126322398556,24,0.887457583051233,4,1,115133.5292747968
1524,18,Foundation,21302.0639194366,42602.42049466664,0.137894468444691,0.8554839162066132,19,0.40678489806003404,1,1,75404.48441410324
1827,1,Structure,37657.24084489771,73452.15337422544,0.44172837667553483,0.9166648296020938,13,0.22178257113349345,4,1,125609.39421912315
1505,14,Landscaping,45250.36505709045,54424.49553148808,0.3209593678720768,0.7522470077186189,11,0.6333670843171654,2,0,109174.86058857854
1902,47,Foundation,25519.06740919716,34403.67212841433,0.9037203925156405,0.8640643521362299,24,0.3274306312763675,4,1,79922.73953761149
1824,2,Structure,24955.512637185686,62004.77308499642,0.06971014728630555,0.9143379051657345,18,0.5686226167448382,3,0,101960.2857221821
1035,28,Foundation,32095.264340965077,67497.91403987721,0.6901370658236272,0.8333882973741714,6,0.569414326275673,0,1,102593.17838084229
1684,49,Landscaping,31613.304174011966,18139.336368594042,0.18909614266768718,0.7081243401010153,22,0.4565838567222954,3,0,66752.64054260601
1019,30,Planning,41296.520404682466,23035.943559942323,0.322664172845595,0.8347804475396909,14,0.7688948924360341,3,1,77332.4639646248
1320,38,Planning,26441.75227002317,24054.75559330568,0.4172037818008246,0.7889334663232459,15,0.31197364924435445,2,1,61996.50786332885
1775,4,Structure,49825.53273377485,54928.76761012513,0.8998547875874747,0.9788948823103985,26,0.4589060732941873,0,0,117754.30034389999
1511,1,Finishing,7676.220599027634,49197.571078463414,0.24772670075234865,0.7373840157034982,7,0.5301537028727772,3,0,66373.79167749104
1399,8,Structure,5142.5531861315785,50234.45170540823,0.09948262649377682,0.8957427866521697,9,0.6308997766138397,2,0,63877.00489153981
1653,29,Finishing,33808.92402018307,71150.26447981756,0.3223158119107131,0.7158159299003503,3,0.7271774804044716,0,0,106459.18850000063
1971,39,Foundation,18429.57105628445,60434.249632474886,0.11258245112482268,0.833851131343809,18,0.4158458263026049,1,1,89863.82068875934
1882,3,Foundation,15817.20749147677,18315.900093265907,0.13602455624134147,0.8661938461660241,18,0.6168375552772768,2,0,47133.10758474268
1470,32,Landscaping,19035.45860019262,32587.960357636766,0.5723735860155261,0.7893864793950596,27,0.2204887624548153,4,0,73123.41895782939
1142,10,Finishing,16522.140429722946,38300.58700142281,0.06968389443750345,0.8365226906561153,20,0.8461184804339829,0,0,64822.72743114576
1091,10,Landscaping,6385.552234720153,35737.503268594315,0.04031226376569471,0.7490661383590562,26,0.40644704513680285,3,1,61123.05550331447
1353,19,Planning,48718.98690757649,53505.05959552214,0.7101258194410878,0.7912371548404108,14,0.6836171375811507,3,1,115224.04650309862
1833,46,Finishing,14933.546980375178,67973.05171167657,0.36441415294422363,0.8863318974730608,13,0.11627286550574212,4,1,97406.59869205175
1799,34,Structure,38031.33931651878,29893.345128981222,0.13286784224919582,0.7905400167583465,0,0.2641497143238456,4,1,75924.6844455
1726,33,Planning,39316.83776123789,45872.01386737706,0.25854051544251405,0.9699229235226615,15,0.48966603545886245,3,0,98688.85162861495
1958,23,Planning,46816.58291032532,61311.61242438307,0.639244777205351,0.8885220872922969,9,0.8026019741858773,0,1,112628.19533470839
1853,28,Structure,6374.725569202099,37054.173824947706,0.28002583579803414,0.8315947055307953,18,0.5218041199605418,2,0,56428.899394149805
1050,32,Planning,44242.17523011535,20927.67834595423,0.49463070261799974,0.7116270806662547,29,0.8438963858351033,4,1,87669.85357606958
1664,7,Finishing,28725.17813779101,40871.81274214364,0.12926140059213884,0.8498645005614014,21,0.4870375172662371,4,0,88096.99087993464
1697,29,Landscaping,33464.484948462254,13589.463848296851,0.586331764853338,0.9294328726375267,2,0.49235927738875995,4,0,56053.948796759105
1574,8,Planning,34001.162470446514,71254.924510148,0.3197561301663988,0.779667279403724,4,0.19579743080042553,1,0,109256.08698059453
1189,1,Finishing,41890.901224312736,14863.378337673246,0.6244290658381422,0.9420320708946301,8,0.7421249953217759,0,0,60754.27956198598
1124,3,Foundation,20003.329497159975,38499.68649128758,0.8022269846579424,0.7755420298152644,17,0.29757232997365,0,0,67003.01598844756
1149,24,Finishing,37987.3035436997,44442.2819707542,0.6094134910021926,0.9471239163852401,10,0.819689991497852,0,1,87429.58551445391
1313,23,Landscaping,28786.01493749887,74044.74909867355,0.2998326113431203,0.7255805024835031,15,0.828659376264317,0,0,110330.76403617242
1569,8,Finishing,40702.730643740644,20791.41853678595,0.2606288275173344,0.9598551126607089,1,0.8546480894993198,0,0,61994.1491805266
1341,47,Structure,49574.571474656004,17438.048709803305,0.33087253955877904,0.8497559352799992,11,0.5161843912824721,3,0,78512.62018445932
1304,37,Landscaping,14029.295783169255,10565.899559065332,0.17132810297177475,0.7889612768860785,21,0.6416750278269154,4,0,43095.19534223458
1691,3,Foundation,49759.188870199905,20112.14339650465,0.18754841383301968,0.7795339751245446,5,0.7228127040493308,3,1,78371.33226670456
1681,33,Structure,9041.54694272483,23472.743639398395,0.7848772798621645,0.8296031676791088,10,0.2048116949203725,1,1,39514.29058212323
1837,28,Finishing,5104.289655716624,50987.761202901,0.38703792497729606,0.9997148494310935,26,0.5807657559979978,2,0,73092.05085861761
1782,47,Landscaping,6987.2871280024065,24280.941375441027,0.4372752769591741,0.7660982180312748,7,0.12743832104264935,4,0,42768.22850344343
1053,8,Foundation,20380.208213154277,11333.85295740614,0.592168476255475,0.7309649946636998,11,0.4980528667109807,1,0,39214.06117056042
1443,34,Structure,33480.784880529536,63730.19245766177,0.5878604252485167,0.8755105506155986,28,0.22387414529618194,3,0,117210.9773381913
1612,35,Foundation,8106.329339953233,33763.72056525784,0.07602933409148721,0.8465627399320771,26,0.24633834076966776,2,1,58870.049905211075
1992,32,Finishing,5254.961653830527,32990.28462774771,0.8249099706109123,0.8572588813189922,29,0.39203805335408126,1,1,54745.246281578235
1263,24,Foundation,47169.09628064577,29661.136895915228,0.18378002215946063,0.9000806252671651,1,0.44594973337320243,2,0,81330.233176561
1052,14,Planning,41986.69861729683,73399.26301451735,0.7186102033286754,0.7801432209611947,8,0.5985379396257499,1,0,121385.96163181418
1571,32,Structure,41413.2427012564,21057.502125103296,0.7672175683656033,0.9731994986151665,14,0.15954273475081254,3,0,75470.7448263597
1619,46,Foundation,44799.09239758897,68385.47415696029,0.7106015434094874,0.8307016198366871,1,0.5029534089899558,2,0,117684.56655454927
1004,43,Finishing,36501.5422747447,60492.21658909271,0.5773980936230623,0.7387258585427385,28,0.2461001042024809,1,0,112993.75886383741
1102,16,Finishing,9698.185838663665,14971.197107455351,0.024316817166705203,0.9226896270201833,0,0.5591801400253935,3,1,30669.382946119018
1195,4,Foundation,22959.508463317536,74137.39159755516,0.36316798251590726,0.8929313057853551,9,0.6099236898089468,4,1,109596.9000608727
1773,37,Finishing,37541.72689090833,27638.787630035684,0.6027426407753296,0.7947230207452111,1,0.5453674052422831,3,0,71680.51452094401
1876,21,Landscaping,17615.05073561844,16407.8902564568,0.3897022700040879,0.8864556172102145,11,0.6906364083826462,3,1,45522.94099207524
1991,14,Landscaping,35933.28638613069,63905.425218174365,0.8562102970145568,0.7659585869106931,22,0.36848739539272113,4,1,118838.71160430505
1883,31,Landscaping,6102.4301720443555,55933.90968905049,0.31262622984262306,0.8334518078021589,7,0.7120852733065047,3,1,71536.33986109484
1349,48,Planning,18776.180339581697,50119.22238206355,0.2976640966094872,0.9698237566501976,4,0.44621366536655493,4,0,78895.40272164525
1046,18,Foundation,29710.86513247277,20138.756140430654,0.2706777392308048,0.7400602699482248,21,0.4873475986580774,4,1,68349.62127290343
1866,7,Planning,33444.0423277809,41102.24755663752,0.3361252515815796,0.8160089349962386,27,0.6184817018088571,4,1,96046.28988441842
1822,10,Finishing,30966.829900785986,60736.141747668895,0.5562568650279034,0.9463427274161041,0,0.11468670719937918,1,0,93702.97164845488
1935,7,Planning,36399.03242330433,29735.555979349618,0.702874988387139,0.9908472698218534,14,0.6231953771361987,2,1,77134.58840265394
1819,33,Finishing,5273.993670792758,30259.838853477693,0.6593165593840093,0.8361778409265388,5,0.5948681192576923,1,0,40033.83252427045
1655,23,Finishing,9542.353998988467,10204.158893127938,0.80156346358185,0.8520998860430042,11,0.347877693402624,4,1,33246.51289211641
1268,21,Structure,44102.49135256153,21325.82110694967,0.8781957155874763,0.8716515885351309,7,0.16863542791959157,2,0,72928.31245951119
1369,19,Landscaping,35678.688984057255,66901.36563291923,0.8097574614964842,0.9797044424901132,12,0.17274835993043292,2,0,112580.05461697649
1635,48,Finishing,10081.923920870508,38713.52195645096,0.02856649530686748,0.9574620372931089,18,0.8385789975881829,4,1,65795.44587732147
1105,19,Structure,42893.34968293607,73975.2424502382,0.731199594480949,0.7511803373864933,26,0.6514234569806697,2,1,133868.59213317427
1669,36,Landscaping,15900.404802105511,35721.01763229651,0.214231582145965,0.8310273453541225,0,0.20168209101659232,2,0,55621.422434402026
1658,29,Finishing,26521.694788785055,56487.11956071568,0.14026948185382299,0.8392001284589279,10,0.3853785354471251,1,0,90008.81434950072
1656,18,Finishing,11533.843079809714,28324.737788807393,0.6357190091031528,0.936728833494627,19,0.5739863951212771,2,1,53358.58086861711
1119,2,Planning,36954.952538976795,33647.62667416068,0.323348331499541,0.8808678647816306,0,0.768457364072519,4,1,78602.57921313748
1830,1,Planning,35008.448945642056,22397.18919340815,0.06597482010303439,0.8962661386087039,29,0.13492874297040683,0,1,71905.6381390502
1786,47,Landscaping,14500.061202476129,32559.053952460672,0.14487713971039412,0.9994599722996853,7,0.2893065051760071,0,1,50559.1151549368
1603,5,Finishing,43853.034508565084,45570.4388273418,0.010910828532561843,0.7224880130410039,4,0.811799192236304,0,0,91423.47333590689
1057,20,Foundation,23058.771089887046,74465.23726365122,0.8951591547978132,0.7669029470601199,16,0.10733244014705319,4,0,113524.00835353826
1950,11,Planning,18163.179098183384,53173.11134966607,0.034125624164413816,0.8223687812114641,29,0.26111928223510994,0,0,85836.29044784946
1345,42,Landscaping,11854.831525904096,22950.987036540413,0.21526665411932083,0.8043347209146661,7,0.8672193407783728,1,1,40305.81856244451
1740,2,Finishing,16977.560563199186,12922.493703450824,0.4179375250741492,0.706493668404095,24,0.5907214772177369,4,1,49900.05426665001
1473,3,Finishing,5991.211455071765,18213.17128544319,0.3594398994318027,0.7275332819413527,9,0.30933709331000514,4,0,36704.38274051496
1116,23,Foundation,31246.5871605252,46566.08808274808,0.9034913593745202,0.9042859874210728,1,0.1535928755166781,4,0,86312.67524327328
1829,12,Landscaping,42900.383585477655,59735.42137308981,0.04948316681985127,0.9637973390087682,8,0.12255307235777774,2,0,110635.80495856746
1790,20,Finishing,29704.12022487388,71127.24847454854,0.5119704135235106,0.8542681033797932,23,0.2957960637095418,2,0,116331.36869942243
1126,5,Planning,14867.328286574408,11028.506179793352,0.6768698732738865,0.8617573238540899,22,0.8051886556711284,2,0,40895.834466367756
1392,37,Foundation,6515.113019624272,43979.409201521536,0.9230640142075455,0.7765280298497138,2,0.43273092343800756,3,0,57494.52222114581
1907,38,Landscaping,14658.263296646128,40606.378154506485,0.6179638270812466,0.9303629090901134,17,0.6762666953327944,1,1,65764.64145115261
1640,30,Foundation,23725.464263199156,52643.57642842076,0.7976801312915274,0.9255383762101769,6,0.8346280283039662,4,0,87369.04069161991
1057,9,Planning,39182.51429149084,46372.62554024722,0.09205043908844143,0.8765097067652969,14,0.42643236928225325,4,0,100555.13983173807
1633,34,Landscaping,13452.928364199835,54657.54478786124,0.3882207207181888,0.7637992859534029,20,0.25302189682991766,2,0,82110.47315206108
1512,44,Foundation,37390.61540096087,52775.36800869737,0.3764681917894861,0.7291054654711268,21,0.5136943446855357,4,0,108665.98340965825
1750,35,Structure,44012.00607583477,17605.7621157665,0.8785624521266033,0.7192715727571377,19,0.8264669496478836,4,0,79117.76819160127
1801,22,Planning,25427.608164876066,61981.66438521677,0.15834374783800945,0.8778088199928633,17,0.7434995313101606,0,0,95909.27255009284
1095,44,Planning,41964.439623916696,18010.117421561114,0.15884844888989766,0.94751059574284,24,0.15266387469052303,4,0,79974.5570454778
1637,24,Planning,29959.5806615793,55404.49063859391,0.3319869868880825,0.9574991295342774,2,0.6540582400620655,3,1,92364.07130017321
1117,17,Structure,33669.08766864073,37049.44889663944,0.06337672641950082,0.8390866223030349,27,0.557518017967163,2,0,88218.53656528017
